YEAR,SAMPLE,SERIAL,CBSERIAL,NUMPREC,HHWT,HHTYPE,CLUSTER,CPI99,STATEFIP,COUNTYFIP,PUMA,STRATA,GQ,OWNERSHP,OWNERSHPD,RENT,COSTELEC,COSTGAS,HHINCOME,VALUEH,ROOMS,BUILTYR2,UNITSSTR,BEDROOMS,FUELHEAT,VEHICLES,PERNUM,PERWT,NCHILD,RELATE,RELATED,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,BPL,BPLD,CITIZEN,YRIMMIG,EDUC,EDUCD,DEGFIELD,DEGFIELDD,EMPSTAT,EMPSTATD,LABFORCE,OCC1990,CLASSWKR,CLASSWKRD,WKSWORK2,UHRSWORK,INCBUS00,INCEARN,SEI,MOVEDIN,QBPL,QINCWAGE
2017,201701,1048464,2017000142936,7,117,1,2017010484641,0.679,42,3,1804,180442,1,1,13,0,2400,840,120000,165000,8,3,3,5,2,2,1,117,5,1,101,2,42,1,1,100,0,0,42,4200,0,0,11,114,36,3600,3,30,1,106,2,22,0,0,0,0,46,5,0,0
2017,201701,149516,2017000844269,3,71,9,2017001495161,0.679,6,29,2902,290206,1,1,13,0,1800,480,113000,230000,5,6,3,4,2,2,3,81,1,11,1114,2,37,4,6,600,0,0,521,52100,3,2016,10,101,62,6200,1,10,2,313,2,28,6,40,0,45000,61,0,4,4
2017,201701,881510,2017001173132,1,203,6,2017008815101,0.679,36,61,3805,380536,1,1,12,0,720,9993,121000,1205000,4,5,10,3,2,9,1,202,0,1,101,2,44,6,1,100,0,0,36,3600,0,0,11,115,62,6201,1,10,2,23,2,25,6,40,0,101000,78,1,0,0
2017,201701,108414,2017000417691,3,112,1,2017001084141,0.679,6,85,8502,850206,1,1,12,0,2400,9993,356300,1300000,6,6,4,4,4,2,1,113,1,1,101,2,57,1,1,100,0,0,8,800,0,0,11,115,60,6002,1,10,2,158,2,23,6,50,0,52000,52,4,0,0
2017,201701,1327373,2017000130510,3,81,1,2017013273731,0.679,53,67,11402,1140253,1,2,22,1600,1200,9993,80000,9999999,7,6,1,4,4,3,3,84,0,9,901,1,19,6,1,100,0,0,12,1200,0,0,6,63,0,0,2,20,2,276,2,22,0,0,0,0,44,0,4,4
2017,201701,651732,2017000706568,2,50,2,2017006517321,0.679,26,99,3004,300426,1,1,12,0,1200,1320,72400,138000,6,9,3,4,2,1,2,61,0,3,301,1,31,6,8,802,0,0,26,2600,0,0,7,71,0,0,1,10,2,436,2,22,6,40,0,18000,15,0,0,4
2017,201701,435247,2017000620237,2,41,1,2017004352471,0.679,17,31,3504,350417,1,1,12,0,840,1920,66000,500000,8,1,3,4,2,2,1,41,0,1,101,2,68,1,1,100,0,0,29,2900,0,0,11,114,23,2300,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,913120,2017000319906,5,264,7,2017009131201,0.679,37,0,100,10037,1,2,22,300,1200,9993,24800,9999999,6,1,3,4,7,1,2,392,0,11,1115,1,28,6,1,100,0,0,37,3700,0,0,6,63,0,0,1,10,2,686,2,22,4,30,0,22500,29,0,0,4
2017,201701,1190471,2017000378344,5,53,1,2017011904711,0.679,48,113,2320,232048,1,2,22,850,3600,9993,57250,9999999,5,6,5,3,4,2,4,72,1,6,601,2,63,4,1,100,0,0,48,4800,0,0,3,30,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1170687,2017000100556,5,38,1,2017011706871,0.679,48,0,400,40048,1,1,13,0,1680,1440,48000,50000,4,6,3,4,4,2,2,45,3,2,201,1,30,1,1,100,1,100,48,4800,0,0,6,63,0,0,1,10,2,379,2,22,6,60,0,48000,44,0,0,0
2017,201701,517348,2017000467755,2,75,1,2017005173481,0.679,20,0,100,10020,1,1,13,0,960,240,167000,200000,17,9,3,6,2,2,2,65,0,2,201,2,58,1,1,100,0,0,31,3100,0,0,11,114,23,2300,1,10,2,156,2,28,6,50,0,37000,72,0,0,0
2017,201701,1344136,2017000934086,6,251,1,2017013441361,0.679,53,11,11102,1110253,1,2,22,2800,3120,600,127600,9999999,8,12,3,5,4,4,5,224,1,6,601,2,61,5,1,100,0,0,29,2900,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,951364,2017000576995,1,95,4,2017009513641,0.679,38,17,500,50038,1,2,22,500,840,9993,45000,9999999,6,5,5,4,4,1,1,95,0,1,101,1,51,4,1,100,0,0,38,3800,0,0,7,71,0,0,1,10,2,785,2,22,6,40,0,45000,18,3,0,0
2017,201701,187461,2017001237717,3,71,3,2017001874611,0.679,6,71,7106,710606,1,1,13,0,960,960,20000,309000,6,4,3,4,2,1,3,58,0,3,301,1,8,6,1,100,1,100,30,3000,0,0,1,14,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,942943,2017001322477,5,65,3,2017009429431,0.679,37,51,5003,500337,1,2,22,580,2520,9993,42900,9999999,4,6,7,3,4,1,1,65,0,1,101,2,69,6,2,200,0,0,37,3700,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,3,0,0
2017,201701,777954,2017000201724,3,45,1,2017007779541,0.679,34,37,1600,160034,1,1,12,0,960,9992,225000,460000,7,6,4,4,2,2,1,45,1,1,101,1,50,1,1,100,0,0,434,43400,2,1971,10,101,55,5501,1,10,2,229,1,13,6,40,100000,100000,65,6,0,0
2017,201701,891097,2017001350049,3,332,9,2017008910971,0.679,36,59,3201,320136,1,2,22,1500,600,720,12000,9999999,3,4,5,3,2,1,3,292,1,11,1114,2,24,6,7,700,4,412,36,3600,0,0,7,71,0,0,1,12,2,214,2,23,3,20,0,4000,62,0,4,4
2017,201701,150182,2017000851014,4,95,1,2017001501821,0.679,6,71,7104,710406,1,2,22,700,480,600,30000,9999999,4,5,3,3,2,3,1,95,2,1,101,1,40,1,1,100,1,100,6,600,0,0,2,26,0,0,1,10,2,486,2,22,6,50,0,26000,11,5,4,4
2017,201701,1334298,2017000466346,2,64,1,2017013342981,0.679,53,63,10503,1050353,1,1,13,0,1920,9992,158860,270000,9,4,3,5,2,3,1,65,0,1,101,2,59,1,1,100,0,0,6,600,0,0,11,114,62,6203,1,10,2,25,2,23,6,50,10400,95400,68,4,0,0
2017,201701,135693,2017000701221,4,78,2,2017001356931,0.679,6,37,3767,376706,1,2,22,1200,960,360,42500,9999999,4,5,3,3,1,2,1,78,2,1,101,1,37,4,1,100,1,100,200,20000,3,2004,1,16,0,0,1,10,2,22,2,22,6,60,0,25700,68,1,0,0
2017,201701,1253055,2017001252168,4,110,1,2017012530551,0.679,48,201,4611,461148,1,2,22,740,1800,600,24600,9999999,6,5,10,3,2,1,2,108,2,2,201,1,22,1,1,100,0,0,48,4800,0,0,6,63,0,0,1,10,2,453,2,22,6,40,0,12500,9,0,0,0
2017,201701,138689,2017000732545,2,43,1,2017001386891,0.679,6,111,11102,1110206,1,1,13,0,3600,240,135000,980000,11,6,3,4,2,9,2,42,0,2,201,2,58,1,1,100,0,0,26,2600,0,0,8,81,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,527220,2017000045646,1,100,4,2017005272201,0.679,21,111,1701,170121,1,2,22,490,1560,9993,19500,9999999,4,6,9,3,4,1,1,100,0,1,101,1,58,4,2,200,0,0,45,4500,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,4,0,0
2017,201701,543202,2017001269227,3,125,1,2017005432021,0.679,21,111,1703,170321,1,1,12,0,3000,9992,396000,373000,8,9,3,5,2,4,3,203,0,3,301,2,23,6,1,100,0,0,21,2100,0,0,10,101,52,5200,2,20,2,889,2,22,2,27,0,6000,8,0,0,0
2017,201701,739731,2017001455433,1,3,0,2017007397311,0.679,29,0,2100,210029,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,3,0,12,1270,2,35,4,1,100,0,0,6,600,0,0,6,65,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,8804,2017000616051,1,41,6,2017000088041,0.679,1,0,1000,100001,1,2,22,430,1200,9993,40000,9999999,4,7,7,3,4,1,1,41,0,1,101,2,40,6,6,600,0,0,515,51500,3,2004,10,101,23,2304,1,10,2,95,2,23,5,40,0,40000,46,5,0,0
2017,201701,1333859,2017000442665,4,272,1,2017013338591,0.679,53,53,11505,1150553,1,1,13,0,3360,840,155000,420000,10,18,3,5,2,3,4,337,0,3,301,1,13,6,1,100,0,0,53,5300,0,0,2,22,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,195705,2017001323387,2,71,3,2017001957051,0.679,6,23,2300,230006,1,1,12,0,960,1680,98500,185000,6,3,3,4,2,2,1,71,0,1,101,2,70,6,1,100,0,0,55,5500,0,0,8,81,0,0,1,10,2,335,2,28,6,40,0,36000,44,7,0,4
2017,201701,118402,2017000520208,5,71,1,2017001184021,0.679,6,13,1301,130106,1,1,13,0,600,600,108000,350000,7,9,3,5,2,6,1,71,3,1,101,2,48,1,1,100,1,100,200,20000,3,2005,2,23,0,0,3,30,1,999,0,0,0,0,0,0,0,3,4,4
2017,201701,600799,2017000087095,2,133,1,2017006007991,0.679,25,0,2800,280025,1,1,12,0,600,9993,47700,500000,8,5,3,4,5,1,2,121,0,2,201,2,70,1,1,100,0,0,434,43400,2,1965,2,26,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1109562,2017000201172,2,50,1,2017011095621,0.679,45,7,200,20045,1,1,13,0,2160,840,90000,140000,6,4,3,4,2,3,2,47,0,2,201,2,32,1,1,100,0,0,12,1200,0,0,7,71,0,0,1,10,2,25,2,22,6,40,0,30000,68,0,0,0
2017,201701,194817,2017001314080,3,54,2,2017001948171,0.679,6,37,3716,371606,1,1,13,0,720,360,38200,475000,5,3,3,5,2,3,1,53,0,1,101,1,42,6,7,700,1,100,6,600,0,0,6,63,0,0,1,10,2,275,2,22,6,40,0,25000,47,7,0,0
2017,201701,618789,2017001012292,3,69,1,2017006187891,0.679,25,0,4301,430125,1,1,13,0,1080,5280,77000,280000,6,3,3,4,3,2,1,70,1,1,101,1,29,1,1,100,0,0,25,2500,0,0,10,101,19,1902,1,10,2,187,2,22,6,40,0,39000,68,3,0,0
2017,201701,1039260,2017001219271,2,58,1,2017010392601,0.679,41,39,705,70541,1,1,12,0,1800,9993,60700,350000,4,5,3,3,4,2,1,59,0,1,101,1,68,1,1,100,0,0,6,600,0,0,7,71,0,0,3,30,1,453,2,23,0,0,0,0,9,5,0,0
2017,201701,516399,2017000352030,1,104,4,2017005163991,0.679,20,0,1500,150020,1,2,22,100,9993,840,300,9999999,5,1,3,3,3,2,1,103,0,1,101,1,62,4,1,100,0,0,20,2000,0,0,7,71,0,0,3,30,1,186,1,13,0,0,0,0,52,2,0,0
2017,201701,841085,2017000422690,3,112,1,2017008410851,0.679,36,81,4103,410336,1,1,13,0,600,9992,52000,650000,4,4,3,4,2,2,3,226,0,3,301,2,22,6,4,400,0,0,36,3600,0,0,10,101,62,6210,1,10,2,315,2,22,6,40,0,30000,61,0,0,0
2017,201701,1212670,2017000689691,4,45,1,2017012126701,0.679,48,355,6601,660148,1,1,13,0,3600,9993,80000,135000,8,7,3,4,4,2,1,44,2,1,101,2,33,1,1,100,0,0,26,2600,0,0,11,114,61,6107,1,10,2,95,2,22,6,40,0,70000,46,5,0,0
2017,201701,341503,2017001261943,3,111,3,2017003415031,0.679,12,0,8615,861512,1,1,13,0,2040,9993,80000,180000,2,3,3,2,4,3,1,111,2,1,101,2,57,4,1,100,4,414,210,21060,2,1990,7,71,0,0,1,10,2,447,1,13,1,50,30000,30000,13,5,0,0
2017,201701,1089568,2017001256233,4,86,1,2017010895681,0.679,42,29,3403,340342,1,1,12,0,1560,9993,128080,200000,8,6,3,4,5,2,1,86,2,1,101,1,48,1,1,100,0,0,42,4200,0,0,6,63,0,0,1,10,2,558,2,22,6,50,0,53000,68,5,0,0
2017,201701,521355,2017000942629,2,108,1,2017005213551,0.679,20,91,603,60320,1,1,13,0,1440,9992,324000,255000,9,9,3,4,2,2,1,109,0,1,101,1,50,1,1,100,0,0,17,1700,0,0,6,65,0,0,1,10,2,22,2,22,6,50,0,200000,68,5,0,0
2017,201701,750714,2017000821280,5,101,1,2017007507141,0.679,31,0,300,30031,1,1,13,0,1560,840,94000,135000,5,2,3,4,2,4,2,102,3,2,201,2,39,1,1,100,0,0,31,3100,0,0,10,101,62,6201,1,10,2,303,2,22,6,45,0,38000,68,0,0,0
2017,201701,1061511,2017000497326,8,87,1,2017010615111,0.679,42,0,500,50042,1,1,13,0,3240,2160,69900,140000,6,6,3,5,3,2,2,63,6,2,201,2,37,1,1,100,0,0,29,2900,0,0,11,114,26,2602,1,10,2,156,2,23,3,40,0,61000,72,0,0,0
2017,201701,1067038,2017000646159,2,42,3,2017010670381,0.679,42,0,400,40042,1,1,12,0,6840,3360,79840,150000,8,1,5,4,2,3,2,39,0,3,301,2,56,6,1,100,0,0,42,4200,0,0,6,64,0,0,1,10,2,628,2,22,6,40,0,46400,49,0,0,0
2017,201701,576084,2017000156993,3,229,3,2017005760841,0.679,24,510,803,80324,1,2,22,860,600,1560,35290,9999999,4,4,8,3,2,1,2,190,0,3,301,1,15,6,2,200,0,0,24,2400,0,0,4,40,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0
2017,201701,620431,2017001095580,4,63,1,2017006204311,0.679,25,0,4903,490325,1,1,13,0,1800,9993,104000,375000,5,4,3,4,7,2,2,65,2,2,201,1,43,1,1,100,0,0,25,2500,0,0,10,101,24,2417,1,10,2,549,2,22,6,50,0,70000,27,0,0,0
2017,201701,1137346,2017000195384,3,292,1,2017011373461,0.679,47,0,300,30047,1,1,13,0,2400,600,65000,175000,6,6,3,5,2,4,1,293,1,1,101,1,53,1,1,100,1,100,200,20000,2,1974,7,71,0,0,1,10,2,426,2,22,6,40,0,30000,8,5,0,0
2017,201701,271063,2017000087890,2,104,1,2017002710631,0.679,12,105,10503,1050312,1,1,12,0,1320,9993,44500,49000,4,7,1,3,4,1,1,105,0,1,101,1,79,1,1,100,0,0,42,4200,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,5,0,0
2017,201701,1314679,2017001148322,2,54,1,2017013146791,0.679,51,0,51120,5112051,1,1,13,0,1800,1800,287530,369000,14,7,3,5,2,2,2,59,0,2,201,1,60,1,1,100,0,0,51,5100,0,0,11,114,62,6200,1,10,2,33,2,25,6,40,0,227000,77,0,0,0
2017,201701,285301,2017000324901,2,49,1,2017002853011,0.679,12,57,5708,570812,1,1,12,0,1680,9993,78700,50000,5,5,1,3,4,2,1,50,0,1,101,1,66,1,1,100,0,0,39,3900,0,0,6,63,0,0,1,10,2,254,1,13,6,40,45000,45000,62,2,0,4
2017,201701,593000,2017001179339,4,10,9,2017005930001,0.679,24,21,301,30124,1,1,13,0,2520,9993,49000,237000,5,6,3,4,4,4,3,13,0,12,1260,1,14,6,1,100,0,0,48,4800,0,0,2,25,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,1295702,2017000340793,4,185,1,2017012957021,0.679,51,0,59302,5930251,1,2,22,1400,9997,9993,55000,9999999,5,4,8,3,4,1,3,337,0,3,301,2,17,6,7,700,4,416,210,21030,3,2004,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,549148,2017000154358,3,54,3,2017005491481,0.679,22,0,2000,200022,1,1,13,0,4680,9993,20200,50000,5,7,1,4,4,2,2,97,1,3,301,2,21,6,2,200,0,0,22,2200,0,0,6,63,0,0,1,10,2,444,2,22,2,30,0,2000,15,0,0,4
2017,201701,724132,2017000594509,1,68,6,2017007241321,0.679,29,0,2400,240029,1,1,12,0,1200,9993,7200,85000,4,3,3,3,4,1,1,68,0,1,101,2,84,5,1,100,0,0,29,2900,0,0,4,40,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,503216,2017000513718,4,42,9,2017005032161,0.679,19,0,2100,210019,1,1,13,0,720,960,100000,85000,6,3,3,4,4,3,1,41,1,1,101,2,34,6,1,100,0,0,19,1900,0,0,10,101,60,6002,1,10,2,79,2,28,6,40,0,45000,48,6,0,0
2017,201701,528659,2017000154102,7,39,9,2017005286591,0.679,21,0,1300,130021,1,2,22,1200,6720,9993,130800,9999999,7,3,3,4,4,3,5,34,4,11,1114,1,48,4,1,100,0,0,21,2100,0,0,7,71,0,0,1,10,2,22,1,13,6,40,36400,36400,68,0,0,0
2017,201701,1216556,2017000742673,2,166,3,2017012165561,0.679,48,339,4504,450448,1,1,12,0,1920,9992,18000,50000,5,4,3,3,4,1,2,162,0,3,301,1,28,6,1,100,0,0,48,4800,0,0,5,50,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,670022,2017001335784,3,75,1,2017006700221,0.679,26,125,2905,290526,1,2,22,1500,9993,9993,50000,9999999,4,12,7,3,2,1,1,75,1,1,101,1,35,1,6,620,0,0,502,50200,3,2017,10,101,25,2599,1,10,2,56,2,22,5,40,0,50000,86,1,0,0
2017,201701,1241682,2017001092531,5,90,7,2017012416821,0.679,48,141,3302,330248,1,2,22,1200,2880,1680,71000,9999999,6,7,4,3,2,4,2,74,0,11,1115,2,24,6,8,824,0,0,48,4800,0,0,7,71,0,0,1,10,2,283,2,22,4,14,0,3000,35,0,0,0
2017,201701,1010878,2017000247514,4,60,1,2017010108781,0.679,40,0,602,60240,1,1,13,0,1920,9993,67000,200000,8,6,3,4,4,2,1,59,2,1,101,1,33,1,1,100,0,0,48,4800,0,0,10,101,23,2300,1,10,2,376,2,22,6,45,0,67000,44,3,0,0
2017,201701,74434,2017000064054,7,71,9,2017000744341,0.679,6,67,6708,670806,1,1,13,0,1800,1680,133500,230000,8,3,3,6,2,3,5,83,1,5,501,2,78,1,1,100,1,100,200,20000,2,1976,0,2,0,0,3,30,1,999,0,0,0,0,0,0,0,0,4,4
2017,201701,679460,2017000240480,1,269,6,2017006794601,0.679,27,53,1408,140827,1,2,22,1000,9997,9993,74000,9999999,4,5,10,3,2,1,1,269,0,1,101,2,76,3,1,100,0,0,39,3900,0,0,11,114,52,5200,3,30,1,999,0,0,0,0,0,0,0,2,0,0
2017,201701,54727,2017000015364,3,137,1,2017000547271,0.679,5,0,1500,150005,1,1,12,0,1800,9993,45300,20000,5,9,1,4,4,2,1,137,1,1,101,2,56,1,1,100,0,0,5,500,0,0,7,71,0,0,1,10,2,329,2,28,6,40,0,21000,44,5,0,0
2017,201701,142402,2017000770473,3,67,1,2017001424021,0.679,6,59,5903,590306,1,1,12,0,2400,600,560000,3000000,8,9,3,5,4,2,3,52,0,3,301,2,10,6,7,700,0,0,6,600,0,0,2,22,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,45969,2017001102087,1,54,6,2017000459691,0.679,4,13,115,11504,1,1,12,0,1200,480,20000,180000,5,9,3,3,4,1,1,54,0,1,101,2,72,5,1,100,0,0,457,45710,2,1968,6,63,0,0,3,30,1,405,1,13,0,0,0,0,10,5,0,0
2017,201701,819181,2017000019785,2,216,1,2017008191811,0.679,36,0,3106,310636,1,2,22,800,840,9992,17500,9999999,3,1,6,2,5,2,2,239,0,2,201,2,53,1,1,100,0,0,535,53500,1,2011,0,2,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,882501,2017001191270,4,74,1,2017008825011,0.679,36,0,3103,310336,1,1,13,0,3840,9993,285200,850000,9,2,3,5,5,2,1,74,2,1,101,1,39,1,1,100,0,0,36,3600,0,0,11,114,52,5200,1,10,2,167,1,13,6,40,92000,284000,81,4,0,0
2017,201701,461380,2017001348110,3,135,1,2017004613801,0.679,17,31,3410,341017,1,1,12,0,720,240,76300,220000,9,4,3,5,2,2,1,135,1,1,101,1,90,1,1,100,0,0,17,1700,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,1267631,2017001455672,1,21,0,2017012676311,0.679,48,0,1200,120048,3,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,21,0,13,1301,2,79,5,1,100,0,0,48,4800,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,246422,2017000441586,4,276,1,2017002464221,0.679,9,1,104,10409,1,1,13,0,3600,4200,98900,135000,7,3,3,4,2,3,3,450,0,3,301,1,24,6,1,100,4,423,300,30025,3,1999,7,71,0,0,3,30,1,486,2,22,0,0,0,0,11,0,0,0
2017,201701,116034,2017000495900,4,42,1,2017001160341,0.679,6,37,3748,374806,1,1,13,0,1200,480,255000,950000,6,2,3,4,4,2,4,69,0,3,301,2,2,6,8,801,0,0,6,600,0,0,0,1,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,648088,2017000582921,3,36,1,2017006480881,0.679,26,0,2000,200026,1,1,13,0,960,1200,124000,180000,6,2,3,4,3,2,2,29,1,2,201,2,27,1,1,100,0,0,26,2600,0,0,8,81,0,0,1,10,2,303,2,23,6,40,0,49000,68,0,0,0
2017,201701,35757,2017000567076,4,65,1,2017000357571,0.679,4,13,104,10404,1,1,12,0,2400,9993,86600,200000,5,6,3,4,4,3,1,65,2,1,101,1,83,1,1,100,0,0,42,4200,0,0,5,50,0,0,3,30,1,999,0,0,0,0,0,0,0,6,0,0
2017,201701,1213302,2017000698653,3,77,9,2017012133021,0.679,48,453,5306,530648,1,2,22,1100,6720,9997,66000,9999999,4,4,8,3,2,2,2,71,0,3,301,1,23,6,1,100,0,0,12,1200,0,0,4,40,0,0,1,10,2,435,2,22,6,32,0,14000,16,0,0,0
2017,201701,27908,2017000158742,4,97,1,2017000279081,0.679,4,13,100,10004,1,1,13,0,1440,840,219000,500000,9,13,3,6,2,3,2,122,2,2,201,2,51,1,6,610,0,0,521,52100,2,1993,7,71,0,0,1,10,2,447,2,22,5,36,0,32000,13,0,0,0
2017,201701,366599,2017000348900,5,73,9,2017003665991,0.679,13,77,2100,210013,1,2,22,200,600,9993,1461000,9999999,4,3,3,3,4,9,1,73,0,1,101,1,61,6,1,100,1,100,17,1700,0,0,2,26,0,0,1,10,2,4,2,22,6,50,0,479000,68,2,4,4
2017,201701,5314,2017000376351,1,48,6,2017000053141,0.679,1,0,2100,210001,1,1,12,0,2640,9993,14000,225000,10,6,3,5,4,2,1,48,0,1,101,2,62,4,8,802,0,0,6,600,0,0,6,65,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,1335138,2017000507434,3,122,1,2017013351381,0.679,53,33,11616,1161653,1,1,13,0,1200,1200,250400,500000,5,6,3,4,2,3,2,131,0,2,201,1,60,1,1,100,0,0,53,5300,0,0,7,71,0,0,1,10,2,22,2,22,6,50,0,75000,68,0,0,0
2017,201701,348590,2017001380448,3,98,1,2017003485901,0.679,12,21,2102,210212,1,1,12,0,1440,9993,105000,210000,5,6,3,3,4,3,2,66,1,2,201,2,53,1,1,100,1,100,200,20000,3,2006,2,26,0,0,1,10,2,628,2,22,6,25,0,25000,49,0,0,0
2017,201701,889777,2017001325535,2,19,1,2017008897771,0.679,36,59,3201,320136,1,1,13,0,7560,2160,426000,2000000,11,3,3,6,2,2,1,19,0,1,101,1,65,1,1,100,0,0,36,3600,0,0,11,115,50,5003,1,10,2,85,1,13,5,40,411000,411000,96,7,0,0
2017,201701,164260,2017000996977,1,105,4,2017001642601,0.679,6,0,1500,150006,1,2,22,1000,480,2040,29000,9999999,4,7,8,3,3,1,1,105,0,1,101,1,61,4,1,100,0,0,27,2700,0,0,7,71,0,0,1,10,2,185,1,13,3,30,29000,29000,73,1,0,0
2017,201701,958213,2017000133571,2,162,3,2017009582131,0.679,39,0,5200,520039,1,1,12,0,1560,9993,26600,100000,5,4,3,4,5,1,2,180,0,3,301,1,55,6,1,100,0,0,39,3900,0,0,0,2,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1199080,2017000498103,3,225,1,2017011990801,0.679,48,215,6804,680448,1,2,22,1200,2640,9993,88500,9999999,5,17,3,4,4,2,3,289,0,3,301,2,25,6,1,100,1,100,6,600,0,0,7,71,0,0,3,30,1,427,2,23,2,28,0,3500,19,0,0,4
2017,201701,152942,2017000879372,2,73,1,2017001529421,0.679,6,73,7313,731306,1,2,22,1400,1080,360,69000,9999999,7,17,1,4,2,2,1,72,0,1,101,1,58,1,1,100,0,0,6,600,0,0,6,63,0,0,3,30,1,276,2,22,0,0,0,0,44,3,0,0
2017,201701,573596,2017000007225,2,125,1,2017005735961,0.679,24,31,1004,100424,1,1,12,0,1800,480,347000,825000,10,4,3,5,2,2,2,117,0,2,201,2,55,1,1,100,0,0,421,42100,2,1989,11,114,36,3608,1,10,2,208,2,23,6,60,0,80000,48,0,0,0
2017,201701,296824,2017000516877,2,80,1,2017002968241,0.679,12,95,9507,950712,1,1,13,0,2760,9993,34800,80000,5,4,3,4,4,1,1,80,0,1,101,2,80,1,2,200,0,0,1,100,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,771290,2017001125613,5,135,1,2017007712901,0.679,33,0,700,70033,1,1,12,0,1080,3960,140000,325000,7,20,3,4,3,2,1,136,3,1,101,1,34,1,1,100,0,0,48,4800,0,0,11,114,61,6109,1,10,2,695,2,22,6,40,0,115000,50,2,0,0
2017,201701,1146392,2017000652062,1,155,4,2017011463921,0.679,47,0,700,70047,1,1,12,0,1800,9993,0,5000,5,5,1,3,4,5,1,156,0,1,101,1,61,6,1,100,0,0,17,1700,0,0,6,63,0,0,3,30,1,505,1,13,0,0,0,0,19,6,4,4
2017,201701,614090,2017000771643,2,117,1,2017006140901,0.679,25,25,3305,330525,1,1,13,0,1080,1080,113000,515000,9,1,3,6,2,1,1,117,0,1,101,1,40,1,1,100,0,0,25,2500,0,0,10,101,21,2102,1,10,2,229,2,22,6,40,0,92000,65,3,0,0
2017,201701,912851,2017000310560,5,42,1,2017009128511,0.679,37,0,200,20037,1,1,13,0,1680,9993,97500,115000,7,11,1,4,4,2,2,55,3,2,201,1,33,1,1,100,0,0,37,3700,0,0,6,64,0,0,1,10,2,37,2,22,6,40,0,47500,66,0,0,0
2017,201701,479429,2017000582119,5,61,9,2017004794291,0.679,18,0,800,80018,1,2,22,700,2520,9992,20000,9999999,7,1,3,4,2,2,3,51,0,3,301,1,7,6,1,100,0,0,18,1800,0,0,1,14,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,656826,2017000879257,4,234,9,2017006568261,0.679,26,163,3210,321026,1,2,22,700,3480,9992,40800,9999999,9,3,3,5,2,2,3,236,0,3,301,2,13,6,2,200,0,0,26,2600,0,0,2,25,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,106201,2017000394642,3,71,3,2017001062011,0.679,6,37,3736,373606,1,2,22,1500,1200,360,57200,9999999,5,3,4,3,4,1,2,65,0,7,701,1,50,6,4,400,0,0,518,51800,3,2016,0,2,0,0,1,10,2,365,2,22,5,34,0,16800,44,0,0,0
2017,201701,1392660,2017000490093,1,170,4,2017013926601,0.679,56,0,300,30056,1,1,13,0,1680,9992,160100,400000,6,22,3,4,2,3,1,170,0,1,101,1,50,4,1,100,0,0,36,3600,0,0,11,114,21,2106,1,10,2,22,2,22,6,45,0,160000,68,1,0,0
2017,201701,818363,2017000004556,4,138,1,2017008183631,0.679,36,47,4005,400536,1,2,22,3500,720,9993,733000,9999999,6,1,7,4,2,1,1,138,2,1,101,1,37,1,1,100,0,0,25,2500,0,0,11,114,40,4006,1,10,2,4,2,22,6,45,0,638000,68,3,0,0
