Date,Year,Month,Day,Open,High,Low,Close
1/17/92,1992,1,Friday,3264.98,3297.63,3224.28,3264.98
1/16/92,1992,1,Thursday,3249.55,3289.36,3200.8,3249.55
1/15/92,1992,1,Wednesday,3258.5,3299.19,3207.73,3258.5
1/14/92,1992,1,Tuesday,3246.2,3255.81,3167.93,3246.2
1/13/92,1992,1,Monday,3185.6,3215.56,3161.67,3185.6
1/10/92,1992,1,Friday,3199.46,3235.91,3165.92,3199.46
1/9/92,1992,1,Thursday,3209.53,3246.64,3173.75,3209.53
1/8/92,1992,1,Wednesday,3203.94,3245.53,3164.58,3203.94
1/7/92,1992,1,Tuesday,3204.83,3224.73,3165.25,3204.83
1/6/92,1992,1,Monday,3200.13,3230.32,3166.37,3200.13
1/3/92,1992,1,Friday,3201.48,3221.38,3156.3,3201.48
1/2/92,1992,1,Thursday,3172.41,3184.7,3119.86,3172.41
12/31/91,1991,12,Tuesday,3168.83,3204.61,3121.2,3168.83
12/30/91,1991,12,Monday,3163.91,3174.64,3090.29,3163.91
12/27/91,1991,12,Friday,3101.52,3121.64,3063.73,3101.52
12/26/91,1991,12,Thursday,3082.96,3101.96,3035.33,3082.96
12/24/91,1991,12,Tuesday,3050.98,3087.88,3015.65,3050.98
12/23/91,1991,12,Monday,3022.58,3037.57,2919.05,3022.58
12/20/91,1991,12,Friday,2934.48,2965.79,2907.87,2934.48
12/19/91,1991,12,Thursday,2914.36,2927.1,2881.04,2914.36
12/18/91,1991,12,Wednesday,2908.09,2921.29,2870.3,2908.09
12/17/91,1991,12,Tuesday,2902.28,2936.27,2886.4,2902.28
12/16/91,1991,12,Monday,2919.05,2949.02,2900.49,2919.05
12/13/91,1991,12,Friday,2914.36,2936.71,2893.34,2914.36
12/12/91,1991,12,Thursday,2895.13,2911.67,2861.13,2895.13
12/11/91,1991,12,Wednesday,2865.38,2889.53,2832.29,2865.38
12/10/91,1991,12,Tuesday,2863.82,2891.1,2841.23,2863.82
12/9/91,1991,12,Monday,2871.65,2913.46,2856.21,2871.65
12/6/91,1991,12,Friday,2886.4,2924.86,2854.65,2886.4
12/5/91,1991,12,Thursday,2889.09,2923.75,2874.77,2889.09
12/4/91,1991,12,Wednesday,2911.67,2945.66,2892.21,2911.67
12/3/91,1991,12,Tuesday,2929.56,2958.18,2904.74,2929.56
12/2/91,1991,12,Monday,2935.38,2941.64,2855.32,2935.38
11/29/91,1991,11,Friday,2894.68,2913.46,2877.46,2894.68
11/27/91,1991,11,Wednesday,2900.04,2929.11,2883.72,2900.04
11/26/91,1991,11,Tuesday,2916.14,2942.3,2861.13,2916.14
11/25/91,1991,11,Monday,2902.06,2921.96,2870.3,2902.06
11/22/91,1991,11,Friday,2902.73,2942.98,2880.81,2902.73
11/21/91,1991,11,Thursday,2932.69,2953.93,2902.28,2932.69
11/20/91,1991,11,Wednesday,2930.01,2973.61,2912.12,2930.01
11/19/91,1991,11,Tuesday,2931.57,2960.2,2883.7,2931.57
11/18/91,1991,11,Monday,2972.72,2990.61,2922.63,2972.72
11/15/91,1991,11,Friday,2943.2,3069.54,2936.04,2943.2
11/14/91,1991,11,Thursday,3063.51,3080.05,3037.34,3063.51
11/13/91,1991,11,Wednesday,3065.3,3075.58,3023.7,3065.3
11/12/91,1991,11,Tuesday,3054.11,3078.71,3028.62,3054.11
11/11/91,1991,11,Monday,3042.26,3057.69,3025.27,3042.26
11/8/91,1991,11,Friday,3045.62,3080.95,3034.66,3045.62
11/7/91,1991,11,Thursday,3054.11,3066.19,3020.35,3054.11
11/6/91,1991,11,Wednesday,3038.46,3056.57,3010.51,3038.46
11/5/91,1991,11,Tuesday,3031.31,3062.83,3015.68,3031.31
11/4/91,1991,11,Monday,3045.62,3061.27,3019,3045.62
11/1/91,1991,11,Friday,3056.35,3091.9,3031.75,3056.35
10/31/91,1991,10,Thursday,3069.1,3091.01,3045.61,3069.1
10/30/91,1991,10,Wednesday,3071.78,3090.11,3038.23,3071.78
10/29/91,1991,10,Tuesday,3061.94,3077.82,3020.13,3061.94
10/28/91,1991,10,Monday,3045.62,3055.23,3001.56,3045.62
10/25/91,1991,10,Friday,3004.92,3034.43,2983.8,3004.92
10/24/91,1991,10,Thursday,3016.32,3047.63,2991.72,3016.32
10/23/91,1991,10,Wednesday,3040.92,3065.52,3015.2,3040.92
10/22/91,1991,10,Tuesday,3039.8,3084.52,3020.57,3039.8
10/21/91,1991,10,Monday,3060.38,3085.2,3042.48,3060.38
10/18/91,1991,10,Friday,3077.15,3089.45,3045.61,3077.15
10/17/91,1991,10,Thursday,3053,3077.14,3027.05,3053
10/16/91,1991,10,Wednesday,3061.72,3082.06,3016.1,3061.72
10/15/91,1991,10,Tuesday,3041.37,3057.69,3000.22,3041.37
10/14/91,1991,10,Monday,3019.45,3026.38,2975.85,3019.45
10/11/91,1991,10,Friday,2983.68,3000.89,2957.51,2983.68
10/10/91,1991,10,Thursday,2976.52,2985.46,2930.23,2976.52
10/9/91,1991,10,Wednesday,2946.33,2984.7,2925.54,2946.33
10/8/91,1991,10,Tuesday,2963.77,2983.68,2927.77,2963.77
10/7/91,1991,10,Monday,2942.75,2970.7,2926.21,2942.75
10/4/91,1991,10,Friday,2961.76,3007.15,2956.17,2961.76
10/3/91,1991,10,Thursday,2984.79,3017.44,2972.49,2984.79
10/2/91,1991,10,Wednesday,3012.52,3040.25,2992.39,3012.52
10/1/91,1991,10,Tuesday,3018.34,3043.6,3002.46,3018.34
9/30/91,1991,9,Monday,3016.77,3032.87,2982.78,3016.77
9/27/91,1991,9,Friday,3006.04,3040.7,2989.49,3006.04
9/26/91,1991,9,Thursday,3017.22,3040.7,2996.87,3017.22
9/25/91,1991,9,Wednesday,3021.02,3048.52,3004.92,3021.02
9/24/91,1991,9,Tuesday,3029.07,3043.38,2995.97,3029.07
9/23/91,1991,9,Monday,3010.51,3037.79,2997.76,3010.51
9/20/91,1991,9,Friday,3019.23,3045.39,3002.46,3019.23
9/19/91,1991,9,Thursday,3024.37,3050.76,3002.91,3024.37
9/18/91,1991,9,Wednesday,3017.89,3025.49,2993.51,3017.89
9/17/91,1991,9,Tuesday,3013.19,3036,2992.62,3013.19
9/16/91,1991,9,Monday,3015.21,3023.03,2973.61,3015.21
9/13/91,1991,9,Friday,2985.69,3021.46,2963.1,2985.69
9/12/91,1991,9,Thursday,3007.83,3019.9,2977.64,3007.83
9/11/91,1991,9,Wednesday,2987.03,3004.7,2964.67,2987.03
9/10/91,1991,9,Tuesday,2982.56,3012.97,2967.8,2982.56
9/9/91,1991,9,Monday,3007.16,3025.4,2987.7,3007.16
9/6/91,1991,9,Friday,3011.63,3033.32,2987.48,3011.63
9/5/91,1991,9,Thursday,3008.5,3031.98,2989.71,3008.5
9/4/91,1991,9,Wednesday,3008.5,3034.66,2990.83,3008.5
9/3/91,1991,9,Tuesday,3017.67,3066.64,3013.64,3017.67
8/30/91,1991,8,Friday,3043.6,3059.25,3024.82,3043.6
8/29/91,1991,8,Thursday,3049.64,3068.65,3030.86,3049.64
8/28/91,1991,8,Wednesday,3055.23,3064.85,3018.11,3055.23
8/27/91,1991,8,Tuesday,3026.16,3047.4,3007.82,3026.16
8/26/91,1991,8,Monday,3039.36,3057.02,3020.79,3039.36
8/23/91,1991,8,Friday,3040.25,3065.96,2999.11,3040.25
8/22/91,1991,8,Thursday,3007.38,3029.96,2989.93,3007.38
8/21/91,1991,8,Wednesday,3001.79,3009.17,2942.98,3001.79
8/20/91,1991,8,Tuesday,2913.69,2937.39,2886.85,2913.69
8/19/91,1991,8,Monday,2898.03,2924.86,2834.52,2898.03
8/16/91,1991,8,Friday,2968.02,3013.64,2945.88,2968.02
8/15/91,1991,8,Thursday,2998.43,3029.96,2985.24,2998.43
8/14/91,1991,8,Wednesday,3005.37,3036.67,2988.59,3005.37
8/13/91,1991,8,Tuesday,3008.72,3041.14,2989.27,3008.72
8/12/91,1991,8,Monday,3001.34,3013.41,2974.06,3001.34
8/9/91,1991,8,Friday,2996.2,3036.45,2986.8,2996.2
8/8/91,1991,8,Thursday,3013.86,3045.17,2995.3,3013.86
8/7/91,1991,8,Wednesday,3026.61,3050.54,3008.5,3026.61
8/6/91,1991,8,Tuesday,3027.28,3034.88,2970.48,3027.28
8/5/91,1991,8,Monday,2989.04,3019.68,2978.98,2989.04
8/2/91,1991,8,Friday,3006.26,3042.26,2994.41,3006.26
8/1/91,1991,8,Thursday,3017.67,3037.12,2997.76,3017.67
7/31/91,1991,7,Wednesday,3024.82,3039.58,2999.11,3024.82
7/30/91,1991,7,Tuesday,3016.32,3029.07,2983.68,3016.32
7/29/91,1991,7,Monday,2985.24,2996.2,2957.06,2985.24
7/26/91,1991,7,Friday,2972.5,2994.86,2953.26,2972.5
7/25/91,1991,7,Thursday,2980.1,2999.11,2947.23,2980.1
7/24/91,1991,7,Wednesday,2966.23,3003.13,2950.8,2966.23
7/23/91,1991,7,Tuesday,2983.23,3038.23,2972.94,2983.23
7/22/91,1991,7,Monday,3012.97,3034.43,2990.83,3012.97
7/19/91,1991,7,Friday,3016.32,3036.22,2989.49,3016.32
7/18/91,1991,7,Thursday,3016.32,3026.61,2970.93,3016.32
7/17/91,1991,7,Wednesday,2978.76,3011.85,2961.54,2978.76
7/16/91,1991,7,Tuesday,2983.9,3012.52,2962.88,2983.9
7/15/91,1991,7,Monday,2990.61,3007.38,2965.79,2990.61
7/12/91,1991,7,Friday,2980.77,3000.35,2942.98,2980.77
7/11/91,1991,7,Thursday,2959.75,2975.63,2933.36,2959.75
7/10/91,1991,7,Wednesday,2944.77,2990.83,2927.77,2944.77
7/9/91,1991,7,Tuesday,2947.23,2980.1,2934.03,2947.23
7/8/91,1991,7,Monday,2961.99,2966.23,2897.36,2961.99
7/5/91,1991,7,Friday,2932.47,2953.26,2917.71,2932.47
7/3/91,1991,7,Wednesday,2934.7,2957.96,2915.02,2934.7
7/2/91,1991,7,Tuesday,2972.72,2987.03,2939.62,2972.72
7/1/91,1991,7,Monday,2958.41,2971.15,2911.67,2958.41
6/28/91,1991,6,Friday,2906.75,2934.03,2879.25,2906.75
6/27/91,1991,6,Thursday,2934.93,2954.83,2909.21,2934.93
6/26/91,1991,6,Wednesday,2913.01,2934.03,2879.25,2913.01
6/25/91,1991,6,Tuesday,2910.11,2938.5,2887.97,2910.11
6/24/91,1991,6,Monday,2913.01,2957.29,2904.52,2913.01
6/21/91,1991,6,Friday,2965.56,2977.64,2937.83,2965.56
6/20/91,1991,6,Thursday,2953.94,2969.81,2927.32,2953.94
6/19/91,1991,6,Wednesday,2955.5,2978.31,2933.59,2955.5
6/18/91,1991,6,Tuesday,2986.81,3022.14,2970.48,2986.81
6/17/91,1991,6,Monday,2993.96,3021.69,2977.86,2993.96
6/14/91,1991,6,Friday,3000.45,3014.98,2967.57,3000.45
6/13/91,1991,6,Thursday,2965.12,2982.33,2942.53,2965.12
6/12/91,1991,6,Wednesday,2961.99,2987.25,2928.89,2961.99
6/11/91,1991,6,Tuesday,2985.91,3011.85,2963.1,2985.91
6/10/91,1991,6,Monday,2975.4,2993.07,2958.41,2975.4
6/7/91,1991,6,Friday,2976.74,3005.14,2954.61,2976.74
6/6/91,1991,6,Thursday,2994.86,3027.05,2975.63,2994.86
6/5/91,1991,6,Wednesday,3005.37,3042.93,2989.49,3005.37
6/4/91,1991,6,Tuesday,3027.95,3042.04,2992.62,3027.95
6/3/91,1991,6,Monday,3035.33,3057.46,3000.67,3035.33
5/31/91,1991,5,Friday,3027.5,3044.5,2972.94,3027.5
5/30/91,1991,5,Thursday,3000.45,3022.8,2950.58,3000.45
5/29/91,1991,5,Wednesday,2969.59,2987.92,2940.74,2969.59
5/28/91,1991,5,Tuesday,2958.86,2965.11,2903.84,2958.86
5/24/91,1991,5,Friday,2913.91,2931.13,2893.78,2913.91
5/23/91,1991,5,Thursday,2900.04,2935.38,2881.04,2900.04
5/22/91,1991,5,Wednesday,2910.33,2930.01,2881.93,2910.33
5/21/91,1991,5,Tuesday,2906.08,2931.8,2875,2906.08
5/20/91,1991,5,Monday,2892.22,2910.78,2872.76,2892.22
5/17/91,1991,5,Friday,2886.63,2908.54,2860.02,2886.63
5/16/91,1991,5,Thursday,2894.01,2905.63,2863.82,2894.01
5/15/91,1991,5,Wednesday,2865.38,2901.83,2834.52,2865.38
5/14/91,1991,5,Tuesday,2886.85,2922.85,2870.08,2886.85
5/13/91,1991,5,Monday,2924.42,2945.44,2896.24,2924.42
5/10/91,1991,5,Friday,2920.17,2986.13,2906.08,2920.17
5/9/91,1991,5,Thursday,2971.15,2983.68,2926.88,2971.15
5/8/91,1991,5,Wednesday,2930.9,2945.21,2898.7,2930.9
5/7/91,1991,5,Tuesday,2917.49,2962.66,2906.53,2917.49
5/6/91,1991,5,Monday,2941.64,2956.84,2911.45,2941.64
5/3/91,1991,5,Friday,2938.86,2959.9,2906.93,2938.86
5/2/91,1991,5,Thursday,2938.61,2966.34,2917.32,2938.61
5/1/91,1991,5,Wednesday,2930.2,2945.3,2882.42,2930.2
4/30/91,1991,4,Tuesday,2887.87,2929.21,2859.4,2887.87
4/29/91,1991,4,Monday,2876.98,2941.09,2869.55,2876.98
4/26/91,1991,4,Friday,2912.38,2934.9,2888.61,2912.38
4/25/91,1991,4,Thursday,2921.04,2958.41,2905.2,2921.04
4/24/91,1991,4,Wednesday,2949.5,2965.1,2913.36,2949.5
4/23/91,1991,4,Tuesday,2930.45,2957.92,2905.94,2930.45
4/22/91,1991,4,Monday,2927.72,2962.13,2911.63,2927.72
4/19/91,1991,4,Friday,2965.59,3000.25,2943.56,2965.59
4/18/91,1991,4,Thursday,2999.26,3027.72,2975,2999.26
4/17/91,1991,4,Wednesday,3004.46,3030.45,2963.12,3004.46
4/16/91,1991,4,Tuesday,2986.88,2995.79,2912.13,2986.88
4/15/91,1991,4,Monday,2933.17,2957.18,2896.29,2933.17
4/12/91,1991,4,Friday,2920.79,2946.53,2884.16,2920.79
4/11/91,1991,4,Thursday,2905.45,2937.62,2877.72,2905.45
4/10/91,1991,4,Wednesday,2874.5,2902.47,2848.51,2874.5
4/9/91,1991,4,Tuesday,2873.02,2932.42,2863.36,2873.02
4/8/91,1991,4,Monday,2918.56,2929.21,2877.72,2918.56
4/5/91,1991,4,Friday,2896.78,2949.25,2876.98,2896.78
4/4/91,1991,4,Thursday,2924.5,2959.4,2899.75,2924.5
4/3/91,1991,4,Wednesday,2926.73,2970.54,2915.84,2926.73
4/2/91,1991,4,Tuesday,2945.05,2951.98,2878.21,2945.05
4/1/91,1991,4,Monday,2881.19,2919.3,2868.32,2881.19
3/28/91,1991,3,Thursday,2913.86,2942.08,2893.32,2913.86
3/27/91,1991,3,Wednesday,2917.57,2956.93,2886.14,2917.57
3/26/91,1991,3,Tuesday,2914.85,2924.01,2848.02,2914.85
3/25/91,1991,3,Monday,2865.84,2897.52,2837.87,2865.84
3/22/91,1991,3,Friday,2858.91,2879.95,2829.21,2858.91
3/21/91,1991,3,Thursday,2855.45,2907.92,2840.59,2855.45
3/20/91,1991,3,Wednesday,2872.03,2897.03,2840.84,2872.03
3/19/91,1991,3,Tuesday,2867.82,2908.17,2840.84,2867.82
3/18/91,1991,3,Monday,2929.95,2960.64,2899.75,2929.95
3/15/91,1991,3,Friday,2948.27,2966.58,2899.5,2948.27
3/14/91,1991,3,Thursday,2952.23,3000,2925.74,2952.23
3/13/91,1991,3,Wednesday,2955.2,2967.82,2910.89,2955.2
3/12/91,1991,3,Tuesday,2922.52,2962.13,2906.68,2922.52
3/11/91,1991,3,Monday,2939.36,2975.49,2923.27,2939.36
3/8/91,1991,3,Friday,2955.2,3003.71,2934.9,2955.2
3/7/91,1991,3,Thursday,2963.37,2998.51,2948.51,2963.37
3/6/91,1991,3,Wednesday,2973.27,3017.82,2957.67,2973.27
3/5/91,1991,3,Tuesday,2972.52,2996.04,2913.86,2972.52
3/4/91,1991,3,Monday,2914.11,2950.74,2897.03,2914.11
3/1/91,1991,3,Friday,2909.9,2923.51,2846.78,2909.9
2/28/91,1991,2,Thursday,2882.18,2923.51,2858.41,2882.18
2/27/91,1991,2,Wednesday,2889.11,2915.34,2839.85,2889.11
2/26/91,1991,2,Tuesday,2864.6,2895.3,2840.1,2864.6
2/25/91,1991,2,Monday,2887.87,2937.13,2865.34,2887.87
2/22/91,1991,2,Friday,2889.36,2945.79,2860.39,2889.36
2/21/91,1991,2,Thursday,2891.83,2927.72,2871.29,2891.83
2/20/91,1991,2,Wednesday,2899.01,2923.76,2879.45,2899.01
2/19/91,1991,2,Tuesday,2932.18,2955.2,2895.3,2932.18
2/15/91,1991,2,Friday,2934.65,2947.27,2868.07,2934.65
2/14/91,1991,2,Thursday,2877.23,2942.08,2852.47,2877.23
2/13/91,1991,2,Wednesday,2909.16,2918.32,2847.77,2909.16
2/12/91,1991,2,Tuesday,2874.75,2923.02,2848.27,2874.75
2/11/91,1991,2,Monday,2902.23,2910.64,2822.52,2902.23
2/8/91,1991,2,Friday,2830.69,2847.27,2787.13,2830.69
2/7/91,1991,2,Thursday,2810.64,2875.49,2790.59,2810.64
2/6/91,1991,2,Wednesday,2830.94,2844.8,2760.15,2830.94
2/5/91,1991,2,Tuesday,2788.37,2805.2,2742.82,2788.37
2/4/91,1991,2,Monday,2772.28,2791.83,2714.85,2772.28
2/1/91,1991,2,Friday,2730.69,2764.6,2694.3,2730.69
1/31/91,1991,1,Thursday,2736.39,2747.27,2691.58,2736.39
1/30/91,1991,1,Wednesday,2713.12,2725.99,2654.7,2713.12
1/29/91,1991,1,Tuesday,2662.62,2677.23,2627.23,2662.62
1/28/91,1991,1,Monday,2654.46,2688.61,2635.15,2654.46
1/25/91,1991,1,Friday,2659.41,2679.45,2623.27,2659.41
1/24/91,1991,1,Thursday,2643.07,2667.32,2615.1,2643.07
1/23/91,1991,1,Wednesday,2619.06,2645.54,2584.65,2619.06
1/22/91,1991,1,Tuesday,2603.22,2645.05,2586.38,2603.22
1/21/91,1991,1,Monday,2629.21,2646.29,2602.97,2629.21
1/18/91,1991,1,Friday,2646.78,2663.36,2600.25,2646.78
1/17/91,1991,1,Thursday,2623.51,2635.89,2570.79,2623.51
1/16/91,1991,1,Wednesday,2508.91,2525.25,2475.99,2508.91
1/15/91,1991,1,Tuesday,2490.59,2504.45,2470.05,2490.59
1/14/91,1991,1,Monday,2483.91,2500.99,2448.27,2483.91
1/11/91,1991,1,Friday,2501.49,2516.09,2472.77,2501.49
1/10/91,1991,1,Thursday,2498.76,2512.13,2467.08,2498.76
1/9/91,1991,1,Wednesday,2470.3,2562.38,2456.19,2470.3
1/8/91,1991,1,Tuesday,2509.41,2544.06,2493.07,2509.41
1/7/91,1991,1,Monday,2522.77,2563.36,2514.11,2522.77
1/4/91,1991,1,Friday,2566.09,2601.98,2540.84,2566.09
1/3/91,1991,1,Thursday,2573.51,2622.27,2567.57,2573.51
1/2/91,1991,1,Wednesday,2610.64,2651.73,2600.99,2610.64
12/31/90,1990,12,Monday,2633.66,2641.09,2611.14,2633.66
12/28/90,1990,12,Friday,2629.21,2639.11,2607.92,2629.21
12/27/90,1990,12,Thursday,2625.5,2652.23,2616.58,2625.5
12/26/90,1990,12,Wednesday,2637.13,2653.96,2613.36,2637.13
12/24/90,1990,12,Monday,2621.29,2638.12,2609.65,2621.29
12/21/90,1990,12,Friday,2633.66,2662.62,2619.55,2633.66
12/20/90,1990,12,Thursday,2629.46,2645.81,2591.58,2629.46
12/19/90,1990,12,Wednesday,2626.73,2648.51,2602.47,2626.73
12/18/90,1990,12,Tuesday,2626.73,2639.36,2583.17,2626.73
12/17/90,1990,12,Monday,2593.32,2600.74,2563.61,2593.32
12/14/90,1990,12,Friday,2593.81,2617.82,2572.03,2593.81
12/13/90,1990,12,Thursday,2614.36,2640.59,2598.76,2614.36
12/12/90,1990,12,Wednesday,2622.28,2630.69,2578.21,2622.28
12/11/90,1990,12,Tuesday,2586.14,2606.93,2565.59,2586.14
12/10/90,1990,12,Monday,2596.78,2609.4,2566.58,2596.78
12/7/90,1990,12,Friday,2590.1,2618.07,2571.78,2590.1
12/6/90,1990,12,Thursday,2602.48,2656.43,2588.36,2602.48
12/5/90,1990,12,Wednesday,2610.4,2615.84,2558.41,2610.4
12/4/90,1990,12,Tuesday,2579.7,2592.08,2534.65,2579.7
12/3/90,1990,12,Monday,2565.59,2589.6,2543.56,2565.59
11/30/90,1990,11,Friday,2559.65,2577.23,2498.51,2559.65
11/29/90,1990,11,Thursday,2518.81,2544.3,2501.23,2518.81
11/28/90,1990,11,Wednesday,2535.15,2564.6,2521.04,2535.15
11/27/90,1990,11,Tuesday,2543.81,2562.62,2516.09,2543.81
11/26/90,1990,11,Monday,2533.17,2541.58,2489.85,2533.17
11/23/90,1990,11,Friday,2527.23,2557.92,2521.04,2527.23
11/21/90,1990,11,Wednesday,2539.36,2552.23,2502.72,2539.36
11/20/90,1990,11,Tuesday,2530.2,2574.5,2524.01,2530.2
11/19/90,1990,11,Monday,2565.35,2580.69,2543.07,2565.35
11/16/90,1990,11,Friday,2550.25,2570.79,2522.27,2550.25
11/15/90,1990,11,Thursday,2545.05,2567.32,2528.71,2545.05
11/14/90,1990,11,Wednesday,2559.65,2581.19,2522.77,2559.65
11/13/90,1990,11,Tuesday,2535.4,2559.9,2512.38,2535.4
11/12/90,1990,11,Monday,2540.35,2550.99,2490.1,2540.35
11/9/90,1990,11,Friday,2488.61,2500.74,2438.61,2488.61
11/8/90,1990,11,Thursday,2443.81,2468.81,2415.84,2443.81
11/7/90,1990,11,Wednesday,2441.09,2490.34,2430.94,2441.09
11/6/90,1990,11,Tuesday,2485.15,2516.83,2471.53,2485.15
11/5/90,1990,11,Monday,2502.23,2519.06,2472.77,2502.23
11/2/90,1990,11,Friday,2490.84,2501.73,2447.27,2490.84
11/1/90,1990,11,Thursday,2454.95,2473.02,2415.59,2454.95
10/31/90,1990,10,Wednesday,2442.33,2475.99,2419.55,2442.33
10/30/90,1990,10,Tuesday,2448.02,2462.87,2400.49,2448.02
10/29/90,1990,10,Monday,2430.2,2470.3,2407.67,2430.2
10/26/90,1990,10,Friday,2436.14,2482.18,2429.21,2436.14
10/25/90,1990,10,Thursday,2484.16,2525.99,2464.11,2484.16
10/24/90,1990,10,Wednesday,2504.21,2523.02,2470.54,2504.21
10/23/90,1990,10,Tuesday,2494.06,2527.97,2480.2,2494.06
10/22/90,1990,10,Monday,2516.09,2535.39,2476.73,2516.09
10/19/90,1990,10,Friday,2520.79,2536.88,2454.21,2520.79
10/18/90,1990,10,Thursday,2452.72,2461.63,2391.83,2452.72
10/17/90,1990,10,Wednesday,2387.87,2418.56,2358.17,2387.87
10/16/90,1990,10,Tuesday,2381.19,2434.4,2366.83,2381.19
10/15/90,1990,10,Monday,2416.34,2451.23,2354.95,2416.34
10/12/90,1990,10,Friday,2398.02,2428.71,2349.75,2398.02
10/11/90,1990,10,Thursday,2365.1,2427.23,2344.3,2365.1
10/10/90,1990,10,Wednesday,2407.92,2472.03,2388.36,2407.92
10/9/90,1990,10,Tuesday,2445.54,2515.34,2437.87,2445.54
10/8/90,1990,10,Monday,2523.76,2548.02,2507.18,2523.76
10/5/90,1990,10,Friday,2510.64,2544.55,2453.46,2510.64
10/4/90,1990,10,Thursday,2516.83,2528.21,2464.85,2516.83
10/3/90,1990,10,Wednesday,2489.36,2534.65,2470.79,2489.36
10/2/90,1990,10,Tuesday,2505.2,2565.34,2487.62,2505.2
10/1/90,1990,10,Monday,2515.84,2534.65,2446.53,2515.84
9/28/90,1990,9,Friday,2452.48,2465.59,2367.82,2452.48
9/27/90,1990,9,Thursday,2427.48,2492.32,2396.29,2427.48
9/26/90,1990,9,Wednesday,2459.65,2496.04,2435.39,2459.65
9/25/90,1990,9,Tuesday,2485.64,2501.23,2437.38,2485.64
9/24/90,1990,9,Monday,2452.97,2498.02,2438.12,2452.97
9/21/90,1990,9,Friday,2512.38,2538.36,2479.95,2512.38
9/20/90,1990,9,Thursday,2518.32,2549.01,2495.54,2518.32
9/19/90,1990,9,Wednesday,2557.43,2594.55,2534.4,2557.43
9/18/90,1990,9,Tuesday,2571.29,2587.87,2524.25,2571.29
9/17/90,1990,9,Monday,2567.33,2585.89,2537.13,2567.33
9/14/90,1990,9,Friday,2564.11,2585.15,2545.54,2564.11
9/13/90,1990,9,Thursday,2582.67,2629.21,2570.54,2582.67
9/12/90,1990,9,Wednesday,2625.74,2639.11,2592.32,2625.74
9/11/90,1990,9,Tuesday,2612.62,2635.64,2586.88,2612.62
9/10/90,1990,9,Monday,2615.59,2665.34,2600.99,2615.59
9/7/90,1990,9,Friday,2619.55,2635.89,2577.72,2619.55
9/6/90,1990,9,Thursday,2596.29,2633.17,2575.99,2596.29
9/5/90,1990,9,Wednesday,2628.22,2643.07,2588.61,2628.22
9/4/90,1990,9,Tuesday,2613.37,2618.07,2573.02,2613.37
8/31/90,1990,8,Friday,2614.36,2624.5,2569.3,2614.36
8/30/90,1990,8,Thursday,2593.32,2641.34,2578.46,2593.32
8/29/90,1990,8,Wednesday,2632.43,2651.23,2596.53,2632.43
8/28/90,1990,8,Tuesday,2614.85,2629.95,2582.92,2614.85
8/27/90,1990,8,Monday,2611.63,2645.05,2590.59,2611.63
8/24/90,1990,8,Friday,2532.92,2555.69,2480.45,2532.92
8/23/90,1990,8,Thursday,2483.42,2539.6,2459.4,2483.42
8/22/90,1990,8,Wednesday,2560.15,2630.69,2553.21,2560.15
8/21/90,1990,8,Tuesday,2603.96,2645.54,2566.09,2603.96
8/20/90,1990,8,Monday,2656.44,2679.21,2632.42,2656.44
8/17/90,1990,8,Friday,2644.8,2679.21,2598.02,2644.8
8/16/90,1990,8,Thursday,2681.44,2746.53,2676.23,2681.44
8/15/90,1990,8,Wednesday,2748.27,2778.71,2736.38,2748.27
8/14/90,1990,8,Tuesday,2747.77,2773.02,2720.54,2747.77
8/13/90,1990,8,Monday,2746.78,2752.23,2676.73,2746.78
8/10/90,1990,8,Friday,2716.58,2763.61,2692.82,2716.58
8/9/90,1990,8,Thursday,2758.91,2774.25,2716.58,2758.91
8/8/90,1990,8,Wednesday,2734.9,2763.36,2691.34,2734.9
8/7/90,1990,8,Tuesday,2710.64,2763.86,2676.98,2710.64
8/6/90,1990,8,Monday,2716.34,2758.41,2683.91,2716.34
8/3/90,1990,8,Friday,2809.65,2863.86,2722.03,2809.65
8/2/90,1990,8,Thursday,2864.6,2903.21,2832.18,2864.6
8/1/90,1990,8,Wednesday,2899.25,2931.19,2875,2899.25
7/31/90,1990,7,Tuesday,2905.2,2940.1,2878.46,2905.2
7/30/90,1990,7,Monday,2917.33,2922.52,2861.14,2917.33
7/27/90,1990,7,Friday,2898.51,2938.36,2877.72,2898.51
7/26/90,1990,7,Thursday,2920.79,2945.79,2888.12,2920.79
7/25/90,1990,7,Wednesday,2930.94,2946.53,2896.7,2930.94
7/24/90,1990,7,Tuesday,2922.52,2939.6,2866.09,2922.52
7/23/90,1990,7,Monday,2904.7,2956.68,2831.68,2904.7
7/20/90,1990,7,Friday,2961.14,3019.3,2953.71,2961.14
7/19/90,1990,7,Thursday,2993.81,3006.19,2947.52,2993.81
7/18/90,1990,7,Wednesday,2981.68,3009.65,2963.61,2981.68
7/17/90,1990,7,Tuesday,2999.75,3024.25,2970.05,2999.75
7/16/90,1990,7,Monday,2999.75,3017.32,2971.78,2999.75
7/13/90,1990,7,Friday,2980.2,3012.38,2956.68,2980.2
7/12/90,1990,7,Thursday,2969.8,2980.69,2916.34,2969.8
7/11/90,1990,7,Wednesday,2932.67,2942.32,2890.1,2932.67
7/10/90,1990,7,Tuesday,2890.84,2928.31,2882.18,2890.84
7/9/90,1990,7,Monday,2914.11,2927.97,2890.84,2914.11
